species,genus,id,tax_query_name,tax_query_id,family,order,class,phylum
Cyatocotyle marchesettii,Cyatocotyle,ott5138443,Cyatocotyle marchesettii,5138443,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Cyclorchida congolensis,Cyclorchida,ott5136516,Cyclorchida omalancristrota,5136515,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Cyclorchida omalancristrota,Cyclorchida,ott5136515,Cyclorchida omalancristrota,5136515,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Cycloskrjabinia taborensis,Cycloskrjabinia,ott5135975,Cycloskrjabinia taborensis,5135975,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Cyclustera capito,Cyclustera,ott5136647,Cyclustera capito,5136647,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Cyclustera ibisae,Cyclustera,ott6366620,Cyclustera capito,5136647,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Cyclustera ralli,Cyclustera,ott5136648,Cyclustera capito,5136647,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Cylindrophorus cervinus,Cylindrophorus,ott5134502,Cylindrophorus cervinus,5134502,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Cylindrophorus hypoprioni,Cylindrophorus,ott5134503,Cylindrophorus cervinus,5134502,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Cylindrophorus typicus,Cylindrophorus,ott5134504,Cylindrophorus cervinus,5134502,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Cylindrotaenia americana,Cylindrotaenia,ott5137740,Cylindrotaenia minor,5137736,Nematotaeniidae,Cyclophyllidea,Cestoda,Platyhelminthes
Cylindrotaenia baeri,Cylindrotaenia,ott5137739,Cylindrotaenia minor,5137736,Nematotaeniidae,Cyclophyllidea,Cestoda,Platyhelminthes
Cylindrotaenia chilensis,Cylindrotaenia,ott5137747,Cylindrotaenia minor,5137736,Nematotaeniidae,Cyclophyllidea,Cestoda,Platyhelminthes
Cylindrotaenia hickmani,Cylindrotaenia,ott5137737,Cylindrotaenia minor,5137736,Nematotaeniidae,Cyclophyllidea,Cestoda,Platyhelminthes
Cylindrotaenia magna,Cylindrotaenia,ott5137741,Cylindrotaenia minor,5137736,Nematotaeniidae,Cyclophyllidea,Cestoda,Platyhelminthes
Cylindrotaenia malayi,Cylindrotaenia,ott5137744,Cylindrotaenia minor,5137736,Nematotaeniidae,Cyclophyllidea,Cestoda,Platyhelminthes
Cylindrotaenia minor,Cylindrotaenia,ott5137736,Cylindrotaenia minor,5137736,Nematotaeniidae,Cyclophyllidea,Cestoda,Platyhelminthes
Cylindrotaenia philauti,Cylindrotaenia,ott5137743,Cylindrotaenia minor,5137736,Nematotaeniidae,Cyclophyllidea,Cestoda,Platyhelminthes
Cylindrotaenia roonwali,Cylindrotaenia,ott5137745,Cylindrotaenia minor,5137736,Nematotaeniidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dactylobothrium choprai,Dactylobothrium,ott5138366,Dactylobothrium choprai,5138366,Echinophallidae,Bothriocephalidea,Cestoda,Platyhelminthes
Dactylopsilophilus australensis,Dactylopsilophilus,ott5136428,Dactylopsilophilus australensis,5136428,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Damanocephala spatula,Damanocephala,ott5135920,Damanocephala spatula,5135920,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dasyrhynchus giganteus,Dasyrhynchus,ott961669,Dasyrhynchus variouncinatus,311640,Dasyrhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Dasyrhynchus indicus,Dasyrhynchus,ott3668129,Dasyrhynchus variouncinatus,311640,Dasyrhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Dasyrhynchus ingens,Dasyrhynchus,ott3668130,Dasyrhynchus variouncinatus,311640,Dasyrhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Dasyrhynchus magnus,Dasyrhynchus,ott3668132,Dasyrhynchus variouncinatus,311640,Dasyrhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Dasyrhynchus pacificus,Dasyrhynchus,ott3668133,Dasyrhynchus variouncinatus,311640,Dasyrhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Dasyrhynchus talismani,Dasyrhynchus,ott3668131,Dasyrhynchus variouncinatus,311640,Dasyrhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Dasyrhynchus varioucinatus,Dasyrhynchus,ott3668128,Dasyrhynchus variouncinatus,311640,Dasyrhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Dasyrhynchus variouncinatus,Dasyrhynchus,ott311640,Dasyrhynchus variouncinatus,311640,Dasyrhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Dasyurotaenia dasyuri,Dasyurotaenia,ott5136698,Dasyurotaenia robusta,5136697,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dasyurotaenia robusta,Dasyurotaenia,ott5136697,Dasyurotaenia robusta,5136697,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea ambajogaiensis,Davainea,ott5136152,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea aurangabadensis,Davainea,ott5136165,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea chauhani,Davainea,ott5136153,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea hewetensis,Davainea,ott5136159,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea himantopodis,Davainea,ott5136166,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea jalnaensis,Davainea,ott5136154,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea kekhalensis,Davainea,ott5136150,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea kramerii,Davainea,ott5136163,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea lagopadis,Davainea,ott5136161,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea muktabae,Davainea,ott5136151,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea nitini,Davainea,ott5136158,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea osmanabadensis,Davainea,ott5136156,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea passerae,Davainea,ott5136155,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea pondicerianusi,Davainea,ott5136149,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea proglottina,Davainea,ott5136160,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea retharei,Davainea,ott5136164,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davainea thapari,Davainea,ott5136162,Davainea pondicerianusi,5136149,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Davaineoides virgintivasus,Davaineoides,ott5136139,Davaineoides virgintivasus,5136139,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Deanicola minor,Deanicola,ott3668292,Deanicola protentus,3668290,Gilquiniidae,Trypanorhyncha,Cestoda,Platyhelminthes
Deanicola protentus,Deanicola,ott3668290,Deanicola protentus,3668290,Gilquiniidae,Trypanorhyncha,Cestoda,Platyhelminthes
Deblocktaenia ventosaloculata,Deblocktaenia,ott5135601,Deblocktaenia ventosaloculata,5135601,Proteocephalidae,Proteocephalidea,Cestoda,Platyhelminthes
Debloria capetownensis,Debloria,ott5137608,Debloria capetownensis,5137608,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Decarabia pilatus,Decarabia,ott5137686,Decarabia pilatus,5137686,Schistotaeniidae,Cyclophyllidea,Cestoda,Platyhelminthes
Delamuretta polycalceola,Delamuretta,ott5136180,Delamuretta polycalceola,5136180,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Deltarhynchia,,ott2932258,NA,NA,NA,NA,NA,NA
Deltokeras ornitheios,Deltokeras,ott5137980,Deltokeras ornitheios,5137980,Metadilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Demidovella leptotrachela,Demidovella,ott5136226,Demidovella leptotrachela,5136226,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dendrometra ginesi,Dendrometra,ott5138329,Dendrometra ginesi,5138329,Tetrabothriidae,Tetrabothriidea,Cestoda,Platyhelminthes
Dendrouterina afyddi,Dendrouterina,ott5138050,Dendrouterina mahdiaensis,5136400,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dendrouterina arcana,Dendrouterina,ott5138051,Dendrouterina mahdiaensis,5136400,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dendrouterina ardeae,Dendrouterina,ott5138052,Dendrouterina mahdiaensis,5136400,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dendrouterina ardeius,Dendrouterina,ott5138054,Dendrouterina mahdiaensis,5136400,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dendrouterina australiensis,Dendrouterina,ott5138059,Dendrouterina mahdiaensis,5136400,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dendrouterina fotedari,Dendrouterina,ott5138049,Dendrouterina mahdiaensis,5136400,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dendrouterina herodiae,Dendrouterina,ott5138057,Dendrouterina mahdiaensis,5136400,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dendrouterina ixohrychi,Dendrouterina,ott5138058,Dendrouterina mahdiaensis,5136400,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dendrouterina junonia,Dendrouterina,ott5138053,Dendrouterina mahdiaensis,5136400,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dendrouterina karajasicus,Dendrouterina,ott5138055,Dendrouterina mahdiaensis,5136400,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dendrouterina mahdiaensis,Dendrouterina,ott5136400,Dendrouterina mahdiaensis,5136400,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dendrouterina papillifera,Dendrouterina,ott6366624,Dendrouterina mahdiaensis,5136400,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dendrouterina pilherodiae,Dendrouterina,ott6366625,Dendrouterina mahdiaensis,5136400,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dendrouterina sp.,Dendrouterina,,,,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Diagonobothrium asymmetrum,Diagonobothrium,ott5136432,Diagonobothrium asymmetrum,5136432,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diandrya composita,Diandrya,ott920129,Diandrya composita,920129,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Diandrya vancouverensis,Diandrya,ott5135826,Diandrya composita,920129,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dibothriocephalus attenuatus,Dibothriocephalus,ott5134324,Dibothriocephalus schistochilus,5134258,Diphyllobothriidae,Diphyllobothriidea,Cestoda,Platyhelminthes
Dibothriocephalus coatsi,Dibothriocephalus,ott5134325,Dibothriocephalus schistochilus,5134258,Diphyllobothriidae,Diphyllobothriidea,Cestoda,Platyhelminthes
Dibothriocephalus latus,Dibothriocephalus,,,,Diphyllobothriidae,Diphyllobothriidea,Cestoda,Platyhelminthes
Dibothriocephalus schistochilus,Dibothriocephalus,ott5134258,Dibothriocephalus schistochilus,5134258,Diphyllobothriidae,Diphyllobothriidea,Cestoda,Platyhelminthes
Dicranobothrium spinulifera,Dicranobothrium,ott5134533,Dicranobothrium spinulifera,5134533,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Dicranotaenia alcippina,Dicranotaenia,ott5137392,Dicranotaenia clandestina,5136821,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dicranotaenia chionis,Dicranotaenia,ott5137395,Dicranotaenia clandestina,5136821,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dicranotaenia cirrosa,Dicranotaenia,ott5137405,Dicranotaenia clandestina,5136821,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dicranotaenia clandestina,Dicranotaenia,ott5136821,Dicranotaenia clandestina,5136821,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dicranotaenia clangulae,Dicranotaenia,ott5137401,Dicranotaenia clandestina,5136821,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dicranotaenia clavicirrus,Dicranotaenia,ott5137406,Dicranotaenia clandestina,5136821,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dicranotaenia coronula,Dicranotaenia,ott5137403,Dicranotaenia clandestina,5136821,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dicranotaenia hiyodori,Dicranotaenia,ott5137398,Dicranotaenia clandestina,5136821,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dicranotaenia kyushuensis,Dicranotaenia,ott5137399,Dicranotaenia clandestina,5136821,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dicranotaenia mathevocciani,Dicranotaenia,ott5137393,Dicranotaenia clandestina,5136821,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dicranotaenia microcephala,Dicranotaenia,ott5137400,Dicranotaenia clandestina,5136821,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dicranotaenia querquedula,Dicranotaenia,ott5137396,Dicranotaenia clandestina,5136821,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dicranotaenia sacciperum,Dicranotaenia,,,,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dicranotaenia spasskii,Dicranotaenia,ott5137394,Dicranotaenia clandestina,5136821,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dicranotaenia tenuicollis,Dicranotaenia,ott5137397,Dicranotaenia clandestina,5136821,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dictymetra adelaidae,Dictymetra,ott5136673,Dictymetra numenii,5136272,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dictymetra alii,Dictymetra,ott5136689,Dictymetra numenii,5136272,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dictymetra alli,Dictymetra,ott5136693,Dictymetra numenii,5136272,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dictymetra belopolskajae,Dictymetra,ott5136692,Dictymetra numenii,5136272,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dictymetra discoidea,Dictymetra,ott5136685,Dictymetra numenii,5136272,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dictymetra dispar,Dictymetra,ott5693938,Dictymetra numenii,5136272,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dictymetra laevigata,Dictymetra,ott5136687,Dictymetra numenii,5136272,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dictymetra mahonae,Dictymetra,ott5136677,Dictymetra numenii,5136272,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dictymetra numenii,Dictymetra,ott5136272,Dictymetra numenii,5136272,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dictymetra nymphaea,Dictymetra,ott5136686,Dictymetra numenii,5136272,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dictymetra paranumenii,Dictymetra,ott5136688,Dictymetra numenii,5136272,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dictymetra radiaspinosa,Dictymetra,ott5136690,Dictymetra numenii,5136272,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dictymetra reticulosa,Dictymetra,ott5136682,Dictymetra numenii,5136272,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dictymetra ricci,Dictymetra,ott5693937,Dictymetra numenii,5136272,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dictyterina cholodkowskii,Dictyterina,ott5137938,Dictyterina cholodkowskii,5137938,Paruterinidae,Cyclophyllidea,Cestoda,Platyhelminthes
Didymobothrium rudolphii,Didymobothrium,ott830626,Didymobothrium rudolphii,830626,Acrobothriidae,Spathebothriidea,Cestoda,Platyhelminthes
Didymorhynchus southwelli,Didymorhynchus,ott3668220,Didymorhynchus southwelli,3668220,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Dieffluvium unipapillatum,Dieffluvium,ott5134061,Dieffluvium unipapillatum,5134061,Caryophyllaeidae,Caryophyllidea,Cestoda,Platyhelminthes
Diesingium antarcticum,Diesingium,ott3668137,Diesingium lomentaceum,616129,Mustelicolidae,Trypanorhyncha,Cestoda,Platyhelminthes
Diesingium lomentaceum,Diesingium,ott616129,Diesingium lomentaceum,616129,Mustelicolidae,Trypanorhyncha,Cestoda,Platyhelminthes
Diesingium monticelli,Diesingium,ott5138176,Diesingium lomentaceum,616129,Mustelicolidae,Trypanorhyncha,Cestoda,Platyhelminthes
Diesingium woodsholei,Diesingium,ott3668136,Diesingium lomentaceum,616129,Mustelicolidae,Trypanorhyncha,Cestoda,Platyhelminthes
Digramma interrupta,Digramma,ott566490,Digramma sp. Dm-3,33324,Diphyllobothriidae,Diphyllobothriidea,Cestoda,Platyhelminthes
Digramma sp.,Digramma,ott33324,Digramma sp. Dm-3,33324,Diphyllobothriidae,Diphyllobothriidea,Cestoda,Platyhelminthes
Dildotaenia latovarium,Dildotaenia,ott5137353,Dildotaenia latovarium,5137353,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dilepididae sp.,Dilepididae,ott5682110,NA,NA,NA,NA,NA,NA
Dilepis dacelonis,Dilepis,ott5136234,Dilepis undula,771365,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dilepis dollfusi,Dilepis,ott5136233,Dilepis undula,771365,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dilepis fotedari,Dilepis,ott5136238,Dilepis undula,771365,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dilepis kumaunensis,Dilepis,ott5136239,Dilepis undula,771365,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dilepis lanii,Dilepis,ott5136236,Dilepis undula,771365,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dilepis leonovi,Dilepis,ott5136232,Dilepis undula,771365,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dilepis longisaccata,Dilepis,ott5136235,Dilepis undula,771365,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dilepis passeris,Dilepis,ott5136231,Dilepis undula,771365,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dilepis rostratulae,Dilepis,ott5136240,Dilepis undula,771365,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dilepis spasskayae,Dilepis,ott5136237,Dilepis undula,771365,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dilepis undula,Dilepis,ott771365,Dilepis undula,771365,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dilepis unilateralis,Dilepis,ott6366622,Dilepis undula,771365,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dilepitoides bauchei,Dilepitoides,ott5136652,Dilepitoides bauchei,5136652,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Dinobothrium keilini,Dinobothrium,ott5134968,Dinobothrium sp. HR-2011,296754,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Dinobothrium paciferum,Dinobothrium,ott5134967,Dinobothrium sp. HR-2011,296754,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Dinobothrium septaria,Dinobothrium,ott296762,Dinobothrium sp. HR-2011,296754,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Dinobothrium sp.,Dinobothrium,ott296754,Dinobothrium sp. HR-2011,296754,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Dioecocestus asper,Dioecocestus,,,,Dioecocestidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dioecocestus aspera,Dioecocestus,ott5138408,Dioecocestus southwelli,5138406,Dioecocestidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dioecocestus cablei,Dioecocestus,ott5138411,Dioecocestus southwelli,5138406,Dioecocestidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dioecocestus novaehollandiae,Dioecocestus,ott5138407,Dioecocestus southwelli,5138406,Dioecocestidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dioecocestus paronai,Dioecocestus,ott5138409,Dioecocestus southwelli,5138406,Dioecocestidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dioecocestus southwelli,Dioecocestus,ott5138406,Dioecocestus southwelli,5138406,Dioecocestidae,Cyclophyllidea,Cestoda,Platyhelminthes
Dioecotaenia campbelli,Dioecotaenia,ott326665,Dioecotaenia campbelli,326665,Dioecotaeniidae,Tetraphyllidea,Cestoda,Platyhelminthes
Dioecotaenia cancellata,Dioecotaenia,ott571713,Dioecotaenia campbelli,326665,Dioecotaeniidae,Tetraphyllidea,Cestoda,Platyhelminthes
Diomorphocestus hamirpurensis,Diomorphocestus,ott5138405,Diomorphocestus hamirpurensis,5138405,Dioecocestidae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchilepis ezoensis,Diorchilepis,ott5137428,Diorchilepis ezoensis,5137428,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchiraillietina contorta,Diorchiraillietina,ott5136122,Diorchiraillietina contorta,5136122,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchis acuminatus,Diorchis,ott5136763,Diorchis brevis,68474,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchis bhaleraoi,Diorchis,ott5136761,Diorchis brevis,68474,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchis brevis,Diorchis,ott68474,Diorchis brevis,68474,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchis clypeata,Diorchis,ott5136772,Diorchis brevis,68474,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchis flavescens,Diorchis,ott5136767,Diorchis brevis,68474,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchis inflata,Diorchis,ott5136752,Diorchis brevis,68474,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchis longihamulus,Diorchis,ott5136762,Diorchis brevis,68474,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchis longiovum,Diorchis,ott5136764,Diorchis brevis,68474,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchis lucknowensis,Diorchis,ott5136760,Diorchis brevis,68474,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchis maroccana,Diorchis,ott5136768,Diorchis brevis,68474,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchis moldavica,Diorchis,ott5136769,Diorchis brevis,68474,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchis nitidohamulus,Diorchis,ott5136770,Diorchis brevis,68474,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchis nyrocoides,Diorchis,ott5136771,Diorchis brevis,68474,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchis ovofurcata,Diorchis,ott5136766,Diorchis brevis,68474,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Diorchis oxyuri,Diorchis,ott5136773,Diorchis brevis,68474,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
